CODIGO_PROYECTO;SUBDIRECCION;PROGRAMA;INSTRUMENTO;NOMBRE_CONCURSO;ESTADO_DE_ADJUDICACION;DISCIPLINA OECD;REGION_EJECUCION;TIPO_BENEFICIARIO;TIPO DE INSTITUCION;SEXO;ANO_FALLO;MACRO ZONA
NCN12_016;SUBDIRECCION DE CENTROS E INVESTIGACION ASOCIATIVA;MILENIO;NUCLEO MILENIO EN CIENCIAS NATURALES Y EXACTAS;CONCURSO DE PROYECTOS 2012 NUCLEOS MILENIO EN CIENCIAS NATURALES;NO ADJUDICADO;CIENCIAS NATURALES;REGION METROPOLITANA;PERSONA NATURAL;NO APLICA;MUJER;2013;RM
NCN12_017;SUBDIRECCION DE CENTROS E INVESTIGACION ASOCIATIVA;MILENIO;NUCLEO MILENIO EN CIENCIAS NATURALES Y EXACTAS;CONCURSO DE PROYECTOS 2012 NUCLEOS MILENIO EN CIENCIAS NATURALES;NO ADJUDICADO;MEDICINA Y CIENCIAS DE LA SALUD;REGION METROPOLITANA;PERSONA NATURAL;NO APLICA;HOMBRE;2013;RM
NCN12_020;SUBDIRECCION DE CENTROS E INVESTIGACION ASOCIATIVA;MILENIO;NUCLEO MILENIO EN CIENCIAS NATURALES Y EXACTAS;CONCURSO DE PROYECTOS 2012 NUCLEOS MILENIO EN CIENCIAS NATURALES;NO ADJUDICADO;CIENCIAS NATURALES;REGION METROPOLITANA;PERSONA NATURAL;NO APLICA;HOMBRE;2013;RM
NCN12_021;SUBDIRECCION DE CENTROS E INVESTIGACION ASOCIATIVA;MILENIO;NUCLEO MILENIO EN CIENCIAS NATURALES Y EXACTAS;CONCURSO DE PROYECTOS 2012 NUCLEOS MILENIO EN CIENCIAS NATURALES;NO ADJUDICADO;INGENIERIA Y TECNOLOGIA;REGION METROPOLITANA;PERSONA NATURAL;NO APLICA;HOMBRE;2013;RM
NCN12_023;SUBDIRECCION DE CENTROS E INVESTIGACION ASOCIATIVA;MILENIO;NUCLEO MILENIO EN CIENCIAS NATURALES Y EXACTAS;CONCURSO DE PROYECTOS 2012 NUCLEOS MILENIO EN CIENCIAS NATURALES;NO ADJUDICADO;INGENIERIA Y TECNOLOGIA;REGION METROPOLITANA;PERSONA NATURAL;NO APLICA;HOMBRE;2013;RM
NCN12_024;SUBDIRECCION DE CENTROS E INVESTIGACION ASOCIATIVA;MILENIO;NUCLEO MILENIO EN CIENCIAS NATURALES Y EXACTAS;CONCURSO DE PROYECTOS 2012 NUCLEOS MILENIO EN CIENCIAS NATURALES;NO ADJUDICADO;CIENCIAS NATURALES;REGION METROPOLITANA;PERSONA NATURAL;NO APLICA;HOMBRE;2013;RM
NCN12_026;SUBDIRECCION DE CENTROS E INVESTIGACION ASOCIATIVA;MILENIO;NUCLEO MILENIO EN CIENCIAS NATURALES Y EXACTAS;CONCURSO DE PROYECTOS 2012 NUCLEOS MILENIO EN CIENCIAS NATURALES;NO ADJUDICADO;MEDICINA Y CIENCIAS DE LA SALUD;REGION METROPOLITANA;PERSONA NATURAL;NO APLICA;HOMBRE;2013;RM
NCN12_028;SUBDIRECCION DE CENTROS E INVESTIGACION ASOCIATIVA;MILENIO;NUCLEO MILENIO EN CIENCIAS NATURALES Y EXACTAS;CONCURSO DE PROYECTOS 2012 NUCLEOS MILENIO EN CIENCIAS NATURALES;NO ADJUDICADO;CIENCIAS NATURALES;REGION METROPOLITANA;PERSONA NATURAL;NO APLICA;HOMBRE;2013;RM
NCN12_029;SUBDIRECCION DE CENTROS E INVESTIGACION ASOCIATIVA;MILENIO;NUCLEO MILENIO EN CIENCIAS NATURALES Y EXACTAS;CONCURSO DE PROYECTOS 2012 NUCLEOS MILENIO EN CIENCIAS NATURALES;NO ADJUDICADO;CIENCIAS NATURALES;REGION METROPOLITANA;PERSONA NATURAL;NO APLICA;HOMBRE;2013;RM
NCN12_032;SUBDIRECCION DE CENTROS E INVESTIGACION ASOCIATIVA;MILENIO;NUCLEO MILENIO EN CIENCIAS NATURALES Y EXACTAS;CONCURSO DE PROYECTOS 2012 NUCLEOS MILENIO EN CIENCIAS NATURALES;NO ADJUDICADO;CIENCIAS NATURALES;REGION METROPOLITANA;PERSONA NATURAL;NO APLICA;HOMBRE;2013;RM
NCN12_033;SUBDIRECCION DE CENTROS E INVESTIGACION ASOCIATIVA;MILENIO;NUCLEO MILENIO EN CIENCIAS NATURALES Y EXACTAS;CONCURSO DE PROYECTOS 2012 NUCLEOS MILENIO EN CIENCIAS NATURALES;NO ADJUDICADO;INGENIERIA Y TECNOLOGIA;REGION METROPOLITANA;PERSONA NATURAL;NO APLICA;HOMBRE;2013;RM
NCN12_038;SUBDIRECCION DE CENTROS E INVESTIGACION ASOCIATIVA;MILENIO;NUCLEO MILENIO EN CIENCIAS NATURALES Y EXACTAS;CONCURSO DE PROYECTOS 2012 NUCLEOS MILENIO EN CIENCIAS NATURALES;NO ADJUDICADO;CIENCIAS NATURALES;REGION METROPOLITANA;PERSONA NATURAL;NO APLICA;HOMBRE;2013;RM
NCN12_039;SUBDIRECCION DE CENTROS E INVESTIGACION ASOCIATIVA;MILENIO;NUCLEO MILENIO EN CIENCIAS NATURALES Y EXACTAS;CONCURSO DE PROYECTOS 2012 NUCLEOS MILENIO EN CIENCIAS NATURALES;NO ADJUDICADO;CIENCIAS NATURALES;REGION METROPOLITANA;PERSONA NATURAL;NO APLICA;HOMBRE;2013;RM
NCN12_043-R16;SUBDIRECCION DE CENTROS E INVESTIGACION ASOCIATIVA;MILENIO;NUCLEO MILENIO EN CIENCIAS NATURALES Y EXACTAS;CONCURSO DE PROYECTOS 2012 NUCLEOS MILENIO EN CIENCIAS NATURALES;ADJUDICADO;CIENCIAS NATURALES;REGION METROPOLITANA;PERSONA NATURAL;NO APLICA;HOMBRE;2013;RM
NCN12_044;SUBDIRECCION DE CENTROS E INVESTIGACION ASOCIATIVA;MILENIO;NUCLEO MILENIO EN CIENCIAS NATURALES Y EXACTAS;CONCURSO DE PROYECTOS 2012 NUCLEOS MILENIO EN CIENCIAS NATURALES;NO ADJUDICADO;CIENCIAS NATURALES;REGION METROPOLITANA;PERSONA NATURAL;NO APLICA;HOMBRE;2013;RM
NCN12_045;SUBDIRECCION DE CENTROS E INVESTIGACION ASOCIATIVA;MILENIO;NUCLEO MILENIO EN CIENCIAS NATURALES Y EXACTAS;CONCURSO DE PROYECTOS 2012 NUCLEOS MILENIO EN CIENCIAS NATURALES;NO ADJUDICADO;CIENCIAS NATURALES;REGION METROPOLITANA;PERSONA NATURAL;NO APLICA;HOMBRE;2013;RM
NCN12_046;SUBDIRECCION DE CENTROS E INVESTIGACION ASOCIATIVA;MILENIO;NUCLEO MILENIO EN CIENCIAS NATURALES Y EXACTAS;CONCURSO DE PROYECTOS 2012 NUCLEOS MILENIO EN CIENCIAS NATURALES;NO ADJUDICADO;CIENCIAS NATURALES;REGION METROPOLITANA;PERSONA NATURAL;NO APLICA;HOMBRE;2013;RM
NCN12_048;SUBDIRECCION DE CENTROS E INVESTIGACION ASOCIATIVA;MILENIO;NUCLEO MILENIO EN CIENCIAS NATURALES Y EXACTAS;CONCURSO DE PROYECTOS 2012 NUCLEOS MILENIO EN CIENCIAS NATURALES;NO ADJUDICADO;CIENCIAS NATURALES;REGION METROPOLITANA;PERSONA NATURAL;NO APLICA;HOMBRE;2013;RM
NCN12_049;SUBDIRECCION DE CENTROS E INVESTIGACION ASOCIATIVA;MILENIO;NUCLEO MILENIO EN CIENCIAS NATURALES Y EXACTAS;CONCURSO DE PROYECTOS 2012 NUCLEOS MILENIO EN CIENCIAS NATURALES;NO ADJUDICADO;CIENCIAS NATURALES;REGION METROPOLITANA;PERSONA NATURAL;NO APLICA;HOMBRE;2013;RM
NCN12_050;SUBDIRECCION DE CENTROS E INVESTIGACION ASOCIATIVA;MILENIO;NUCLEO MILENIO EN CIENCIAS NATURALES Y EXACTAS;CONCURSO DE PROYECTOS 2012 NUCLEOS MILENIO EN CIENCIAS NATURALES;NO ADJUDICADO;CIENCIAS NATURALES;REGION METROPOLITANA;PERSONA NATURAL;NO APLICA;HOMBRE;2013;RM
NCN12_053;SUBDIRECCION DE CENTROS E INVESTIGACION ASOCIATIVA;MILENIO;NUCLEO MILENIO EN CIENCIAS NATURALES Y EXACTAS;CONCURSO DE PROYECTOS 2012 NUCLEOS MILENIO EN CIENCIAS NATURALES;NO ADJUDICADO;CIENCIAS NATURALES;REGION METROPOLITANA;PERSONA NATURAL;NO APLICA;HOMBRE;2013;RM
NCN12_055;SUBDIRECCION DE CENTROS E INVESTIGACION ASOCIATIVA;MILENIO;NUCLEO MILENIO EN CIENCIAS NATURALES Y EXACTAS;CONCURSO DE PROYECTOS 2012 NUCLEOS MILENIO EN CIENCIAS NATURALES;NO ADJUDICADO;CIENCIAS NATURALES;REGION METROPOLITANA;PERSONA NATURAL;NO APLICA;HOMBRE;2013;RM
NCN12_056;SUBDIRECCION DE CENTROS E INVESTIGACION ASOCIATIVA;MILENIO;NUCLEO MILENIO EN CIENCIAS NATURALES Y EXACTAS;CONCURSO DE PROYECTOS 2012 NUCLEOS MILENIO EN CIENCIAS NATURALES;NO ADJUDICADO;CIENCIAS NATURALES;REGION METROPOLITANA;PERSONA NATURAL;NO APLICA;HOMBRE;2013;RM
NCN12_057;SUBDIRECCION DE CENTROS E INVESTIGACION ASOCIATIVA;MILENIO;NUCLEO MILENIO EN CIENCIAS NATURALES Y EXACTAS;CONCURSO DE PROYECTOS 2012 NUCLEOS MILENIO EN CIENCIAS NATURALES;NO ADJUDICADO;MEDICINA Y CIENCIAS DE LA SALUD;REGION METROPOLITANA;PERSONA NATURAL;NO APLICA;HOMBRE;2013;RM
NCN12_061;SUBDIRECCION DE CENTROS E INVESTIGACION ASOCIATIVA;MILENIO;NUCLEO MILENIO EN CIENCIAS NATURALES Y EXACTAS;CONCURSO DE PROYECTOS 2012 NUCLEOS MILENIO EN CIENCIAS NATURALES;NO ADJUDICADO;CIENCIAS NATURALES;REGION METROPOLITANA;PERSONA NATURAL;NO APLICA;MUJER;2013;RM
NCN12_062-R16;SUBDIRECCION DE CENTROS E INVESTIGACION ASOCIATIVA;MILENIO;NUCLEO MILENIO EN CIENCIAS NATURALES Y EXACTAS;CONCURSO DE PROYECTOS 2012 NUCLEOS MILENIO EN CIENCIAS NATURALES;ADJUDICADO;CIENCIAS NATURALES;REGION METROPOLITANA;PERSONA NATURAL;NO APLICA;HOMBRE;2013;RM
NCN12_063;SUBDIRECCION DE CENTROS E INVESTIGACION ASOCIATIVA;MILENIO;NUCLEO MILENIO EN CIENCIAS NATURALES Y EXACTAS;CONCURSO DE PROYECTOS 2012 NUCLEOS MILENIO EN CIENCIAS NATURALES;NO ADJUDICADO;CIENCIAS NATURALES;REGION METROPOLITANA;PERSONA NATURAL;NO APLICA;HOMBRE;2013;RM
NCN12_064;SUBDIRECCION DE CENTROS E INVESTIGACION ASOCIATIVA;MILENIO;NUCLEO MILENIO EN CIENCIAS NATURALES Y EXACTAS;CONCURSO DE PROYECTOS 2012 NUCLEOS MILENIO EN CIENCIAS NATURALES;NO ADJUDICADO;CIENCIAS NATURALES;REGION METROPOLITANA;PERSONA NATURAL;NO APLICA;HOMBRE;2013;RM
NCN12_066;SUBDIRECCION DE CENTROS E INVESTIGACION ASOCIATIVA;MILENIO;NUCLEO MILENIO EN CIENCIAS NATURALES Y EXACTAS;CONCURSO DE PROYECTOS 2012 NUCLEOS MILENIO EN CIENCIAS NATURALES;ADJUDICADO;CIENCIAS NATURALES;REGION METROPOLITANA;PERSONA NATURAL;NO APLICA;MUJER;2013;RM
NCN12_067;SUBDIRECCION DE CENTROS E INVESTIGACION ASOCIATIVA;MILENIO;NUCLEO MILENIO EN CIENCIAS NATURALES Y EXACTAS;CONCURSO DE PROYECTOS 2012 NUCLEOS MILENIO EN CIENCIAS NATURALES;NO ADJUDICADO;CIENCIAS NATURALES;REGION METROPOLITANA;PERSONA NATURAL;NO APLICA;HOMBRE;2013;RM
NCN12_068;SUBDIRECCION DE CENTROS E INVESTIGACION ASOCIATIVA;MILENIO;NUCLEO MILENIO EN CIENCIAS NATURALES Y EXACTAS;CONCURSO DE PROYECTOS 2012 NUCLEOS MILENIO EN CIENCIAS NATURALES;NO ADJUDICADO;MEDICINA Y CIENCIAS DE LA SALUD;REGION METROPOLITANA;PERSONA NATURAL;NO APLICA;MUJER;2013;RM
NCN12_069;SUBDIRECCION DE CENTROS E INVESTIGACION ASOCIATIVA;MILENIO;NUCLEO MILENIO EN CIENCIAS NATURALES Y EXACTAS;CONCURSO DE PROYECTOS 2012 NUCLEOS MILENIO EN CIENCIAS NATURALES;NO ADJUDICADO;CIENCIAS NATURALES;REGION METROPOLITANA;PERSONA NATURAL;NO APLICA;HOMBRE;2013;RM
NCN12_071;SUBDIRECCION DE CENTROS E INVESTIGACION ASOCIATIVA;MILENIO;NUCLEO MILENIO EN CIENCIAS NATURALES Y EXACTAS;CONCURSO DE PROYECTOS 2012 NUCLEOS MILENIO EN CIENCIAS NATURALES;NO ADJUDICADO;MEDICINA Y CIENCIAS DE LA SALUD;REGION METROPOLITANA;PERSONA NATURAL;NO APLICA;HOMBRE;2013;RM
NCN12_072;SUBDIRECCION DE CENTROS E INVESTIGACION ASOCIATIVA;MILENIO;NUCLEO MILENIO EN CIENCIAS NATURALES Y EXACTAS;CONCURSO DE PROYECTOS 2012 NUCLEOS MILENIO EN CIENCIAS NATURALES;NO ADJUDICADO;CIENCIAS NATURALES;REGION METROPOLITANA;PERSONA NATURAL;NO APLICA;HOMBRE;2013;RM
NCN12_073;SUBDIRECCION DE CENTROS E INVESTIGACION ASOCIATIVA;MILENIO;NUCLEO MILENIO EN CIENCIAS NATURALES Y EXACTAS;CONCURSO DE PROYECTOS 2012 NUCLEOS MILENIO EN CIENCIAS NATURALES;NO ADJUDICADO;CIENCIAS NATURALES;REGION METROPOLITANA;PERSONA NATURAL;NO APLICA;HOMBRE;2013;RM
NCN12_074;SUBDIRECCION DE CENTROS E INVESTIGACION ASOCIATIVA;MILENIO;NUCLEO MILENIO EN CIENCIAS NATURALES Y EXACTAS;CONCURSO DE PROYECTOS 2012 NUCLEOS MILENIO EN CIENCIAS NATURALES;NO ADJUDICADO;INGENIERIA Y TECNOLOGIA;REGION METROPOLITANA;PERSONA NATURAL;NO APLICA;HOMBRE;2013;RM
NCN12_075;SUBDIRECCION DE CENTROS E INVESTIGACION ASOCIATIVA;MILENIO;NUCLEO MILENIO EN CIENCIAS NATURALES Y EXACTAS;CONCURSO DE PROYECTOS 2012 NUCLEOS MILENIO EN CIENCIAS NATURALES;NO ADJUDICADO;CIENCIAS NATURALES;REGION METROPOLITANA;PERSONA NATURAL;NO APLICA;HOMBRE;2013;RM
NCN12_076;SUBDIRECCION DE CENTROS E INVESTIGACION ASOCIATIVA;MILENIO;NUCLEO MILENIO EN CIENCIAS NATURALES Y EXACTAS;CONCURSO DE PROYECTOS 2012 NUCLEOS MILENIO EN CIENCIAS NATURALES;NO ADJUDICADO;CIENCIAS NATURALES;REGION METROPOLITANA;PERSONA NATURAL;NO APLICA;MUJER;2013;RM
NCN12_077;SUBDIRECCION DE CENTROS E INVESTIGACION ASOCIATIVA;MILENIO;NUCLEO MILENIO EN CIENCIAS NATURALES Y EXACTAS;CONCURSO DE PROYECTOS 2012 NUCLEOS MILENIO EN CIENCIAS NATURALES;NO ADJUDICADO;CIENCIAS NATURALES;REGION METROPOLITANA;PERSONA NATURAL;NO APLICA;HOMBRE;2013;RM
NCN12_078;SUBDIRECCION DE CENTROS E INVESTIGACION ASOCIATIVA;MILENIO;NUCLEO MILENIO EN CIENCIAS NATURALES Y EXACTAS;CONCURSO DE PROYECTOS 2012 NUCLEOS MILENIO EN CIENCIAS NATURALES;NO ADJUDICADO;INGENIERIA Y TECNOLOGIA;REGION METROPOLITANA;PERSONA NATURAL;NO APLICA;HOMBRE;2013;RM
NCN12_079;SUBDIRECCION DE CENTROS E INVESTIGACION ASOCIATIVA;MILENIO;NUCLEO MILENIO EN CIENCIAS NATURALES Y EXACTAS;CONCURSO DE PROYECTOS 2012 NUCLEOS MILENIO EN CIENCIAS NATURALES;NO ADJUDICADO;CIENCIAS NATURALES;REGION METROPOLITANA;PERSONA NATURAL;NO APLICA;HOMBRE;2013;RM
NCN12_080;SUBDIRECCION DE CENTROS E INVESTIGACION ASOCIATIVA;MILENIO;NUCLEO MILENIO EN CIENCIAS NATURALES Y EXACTAS;CONCURSO DE PROYECTOS 2012 NUCLEOS MILENIO EN CIENCIAS NATURALES;NO ADJUDICADO;CIENCIAS NATURALES;REGION METROPOLITANA;PERSONA NATURAL;NO APLICA;HOMBRE;2013;RM
NCN12_082;SUBDIRECCION DE CENTROS E INVESTIGACION ASOCIATIVA;MILENIO;NUCLEO MILENIO EN CIENCIAS NATURALES Y EXACTAS;CONCURSO DE PROYECTOS 2012 NUCLEOS MILENIO EN CIENCIAS NATURALES;ADJUDICADO;CIENCIAS NATURALES;REGION METROPOLITANA;PERSONA NATURAL;NO APLICA;HOMBRE;2013;RM
NCN12_084;SUBDIRECCION DE CENTROS E INVESTIGACION ASOCIATIVA;MILENIO;NUCLEO MILENIO EN CIENCIAS NATURALES Y EXACTAS;CONCURSO DE PROYECTOS 2012 NUCLEOS MILENIO EN CIENCIAS NATURALES;NO ADJUDICADO;CIENCIAS NATURALES;REGION METROPOLITANA;PERSONA NATURAL;NO APLICA;HOMBRE;2013;RM
NCN12_085;SUBDIRECCION DE CENTROS E INVESTIGACION ASOCIATIVA;MILENIO;NUCLEO MILENIO EN CIENCIAS NATURALES Y EXACTAS;CONCURSO DE PROYECTOS 2012 NUCLEOS MILENIO EN CIENCIAS NATURALES;NO ADJUDICADO;MEDICINA Y CIENCIAS DE LA SALUD;REGION METROPOLITANA;PERSONA NATURAL;NO APLICA;HOMBRE;2013;RM
NCN12_087;SUBDIRECCION DE CENTROS E INVESTIGACION ASOCIATIVA;MILENIO;NUCLEO MILENIO EN CIENCIAS NATURALES Y EXACTAS;CONCURSO DE PROYECTOS 2012 NUCLEOS MILENIO EN CIENCIAS NATURALES;NO ADJUDICADO;CIENCIAS NATURALES;REGION METROPOLITANA;PERSONA NATURAL;NO APLICA;HOMBRE;2013;RM
NCN12_088;SUBDIRECCION DE CENTROS E INVESTIGACION ASOCIATIVA;MILENIO;NUCLEO MILENIO EN CIENCIAS NATURALES Y EXACTAS;CONCURSO DE PROYECTOS 2012 NUCLEOS MILENIO EN CIENCIAS NATURALES;NO ADJUDICADO;CIENCIAS NATURALES;REGION METROPOLITANA;PERSONA NATURAL;NO APLICA;HOMBRE;2013;RM
NCN12_089;SUBDIRECCION DE CENTROS E INVESTIGACION ASOCIATIVA;MILENIO;NUCLEO MILENIO EN CIENCIAS NATURALES Y EXACTAS;CONCURSO DE PROYECTOS 2012 NUCLEOS MILENIO EN CIENCIAS NATURALES;NO ADJUDICADO;CIENCIAS NATURALES;REGION METROPOLITANA;PERSONA NATURAL;NO APLICA;HOMBRE;2013;RM
NCN12_090;SUBDIRECCION DE CENTROS E INVESTIGACION ASOCIATIVA;MILENIO;NUCLEO MILENIO EN CIENCIAS NATURALES Y EXACTAS;CONCURSO DE PROYECTOS 2012 NUCLEOS MILENIO EN CIENCIAS NATURALES;NO ADJUDICADO;CIENCIAS NATURALES;REGION METROPOLITANA;PERSONA NATURAL;NO APLICA;HOMBRE;2013;RM
ICN09_001;SUBDIRECCION DE CENTROS E INVESTIGACION ASOCIATIVA;MILENIO;INSTITUTO MILENIO EN CIENCIAS NATURALES Y EXACTAS;CONCURSO DE PROYECTOS 2012 INSTITUTOS MILENIO EN CIENCIAS NATURALES;NO ADJUDICADO;CIENCIAS NATURALES;REGION METROPOLITANA;PERSONA NATURAL;NO APLICA;HOMBRE;2013;RM
ICN09_002;SUBDIRECCION DE CENTROS E INVESTIGACION ASOCIATIVA;MILENIO;INSTITUTO MILENIO EN CIENCIAS NATURALES Y EXACTAS;CONCURSO DE PROYECTOS 2012 INSTITUTOS MILENIO EN CIENCIAS NATURALES;NO ADJUDICADO;CIENCIAS NATURALES;REGION METROPOLITANA;PERSONA NATURAL;NO APLICA;HOMBRE;2013;RM
ICN09_003;SUBDIRECCION DE CENTROS E INVESTIGACION ASOCIATIVA;MILENIO;INSTITUTO MILENIO EN CIENCIAS NATURALES Y EXACTAS;CONCURSO DE PROYECTOS 2012 INSTITUTOS MILENIO EN CIENCIAS NATURALES;NO ADJUDICADO;MEDICINA Y CIENCIAS DE LA SALUD;REGION METROPOLITANA;PERSONA NATURAL;NO APLICA;HOMBRE;2013;RM
ICN09_005;SUBDIRECCION DE CENTROS E INVESTIGACION ASOCIATIVA;MILENIO;INSTITUTO MILENIO EN CIENCIAS NATURALES Y EXACTAS;CONCURSO DE PROYECTOS 2012 INSTITUTOS MILENIO EN CIENCIAS NATURALES;NO ADJUDICADO;CIENCIAS NATURALES;REGION METROPOLITANA;PERSONA NATURAL;NO APLICA;HOMBRE;2013;RM
ICN09_006;SUBDIRECCION DE CENTROS E INVESTIGACION ASOCIATIVA;MILENIO;INSTITUTO MILENIO EN CIENCIAS NATURALES Y EXACTAS;CONCURSO DE PROYECTOS 2012 INSTITUTOS MILENIO EN CIENCIAS NATURALES;NO ADJUDICADO;CIENCIAS NATURALES;REGION METROPOLITANA;PERSONA NATURAL;NO APLICA;HOMBRE;2013;RM
ICN09_007;SUBDIRECCION DE CENTROS E INVESTIGACION ASOCIATIVA;MILENIO;INSTITUTO MILENIO EN CIENCIAS NATURALES Y EXACTAS;CONCURSO DE PROYECTOS 2012 INSTITUTOS MILENIO EN CIENCIAS NATURALES;NO ADJUDICADO;CIENCIAS NATURALES;REGION METROPOLITANA;PERSONA NATURAL;NO APLICA;MUJER;2013;RM
ICN09_008;SUBDIRECCION DE CENTROS E INVESTIGACION ASOCIATIVA;MILENIO;INSTITUTO MILENIO EN CIENCIAS NATURALES Y EXACTAS;CONCURSO DE PROYECTOS 2012 INSTITUTOS MILENIO EN CIENCIAS NATURALES;NO ADJUDICADO;CIENCIAS AGRICOLAS;REGION METROPOLITANA;PERSONA NATURAL;NO APLICA;HOMBRE;2013;RM
ICN09_009;SUBDIRECCION DE CENTROS E INVESTIGACION ASOCIATIVA;MILENIO;INSTITUTO MILENIO EN CIENCIAS NATURALES Y EXACTAS;CONCURSO DE PROYECTOS 2012 INSTITUTOS MILENIO EN CIENCIAS NATURALES;ADJUDICADO;CIENCIAS NATURALES;REGION METROPOLITANA;PERSONA NATURAL;NO APLICA;HOMBRE;2013;RM
ICN09_010;SUBDIRECCION DE CENTROS E INVESTIGACION ASOCIATIVA;MILENIO;INSTITUTO MILENIO EN CIENCIAS NATURALES Y EXACTAS;CONCURSO DE PROYECTOS 2012 INSTITUTOS MILENIO EN CIENCIAS NATURALES;NO ADJUDICADO;CIENCIAS NATURALES;REGION METROPOLITANA;PERSONA NATURAL;NO APLICA;HOMBRE;2013;RM
ICN09_011;SUBDIRECCION DE CENTROS E INVESTIGACION ASOCIATIVA;MILENIO;INSTITUTO MILENIO EN CIENCIAS NATURALES Y EXACTAS;CONCURSO DE PROYECTOS 2012 INSTITUTOS MILENIO EN CIENCIAS NATURALES;NO ADJUDICADO;CIENCIAS NATURALES;REGION METROPOLITANA;PERSONA NATURAL;NO APLICA;HOMBRE;2013;RM
ICN09_012;SUBDIRECCION DE CENTROS E INVESTIGACION ASOCIATIVA;MILENIO;INSTITUTO MILENIO EN CIENCIAS NATURALES Y EXACTAS;CONCURSO DE PROYECTOS 2012 INSTITUTOS MILENIO EN CIENCIAS NATURALES;NO ADJUDICADO;CIENCIAS NATURALES;REGION METROPOLITANA;PERSONA NATURAL;NO APLICA;HOMBRE;2013;RM
ICN09_014;SUBDIRECCION DE CENTROS E INVESTIGACION ASOCIATIVA;MILENIO;INSTITUTO MILENIO EN CIENCIAS NATURALES Y EXACTAS;CONCURSO DE PROYECTOS 2012 INSTITUTOS MILENIO EN CIENCIAS NATURALES;NO ADJUDICADO;CIENCIAS NATURALES;REGION METROPOLITANA;PERSONA NATURAL;NO APLICA;HOMBRE;2013;RM
ICN09_018;SUBDIRECCION DE CENTROS E INVESTIGACION ASOCIATIVA;MILENIO;INSTITUTO MILENIO EN CIENCIAS NATURALES Y EXACTAS;CONCURSO DE PROYECTOS 2012 INSTITUTOS MILENIO EN CIENCIAS NATURALES;NO ADJUDICADO;MEDICINA Y CIENCIAS DE LA SALUD;REGION METROPOLITANA;PERSONA NATURAL;NO APLICA;HOMBRE;2013;RM
ICN09_020;SUBDIRECCION DE CENTROS E INVESTIGACION ASOCIATIVA;MILENIO;INSTITUTO MILENIO EN CIENCIAS NATURALES Y EXACTAS;CONCURSO DE PROYECTOS 2012 INSTITUTOS MILENIO EN CIENCIAS NATURALES;NO ADJUDICADO;CIENCIAS NATURALES;REGION METROPOLITANA;PERSONA NATURAL;NO APLICA;HOMBRE;2013;RM
NCN13_001;SUBDIRECCION DE CENTROS E INVESTIGACION ASOCIATIVA;MILENIO;NUCLEO MILENIO EN CIENCIAS NATURALES Y EXACTAS;CONCURSO DE PROYECTOS PARA NUCLEOS MILENIO EN CIENCIAS NATURALES Y SOCIALES;NO ADJUDICADO;CIENCIAS NATURALES;REGION METROPOLITANA;PERSONA NATURAL;NO APLICA;MUJER;2014;RM
NCN13_002;SUBDIRECCION DE CENTROS E INVESTIGACION ASOCIATIVA;MILENIO;NUCLEO MILENIO EN CIENCIAS NATURALES Y EXACTAS;CONCURSO DE PROYECTOS PARA NUCLEOS MILENIO EN CIENCIAS NATURALES Y SOCIALES;NO ADJUDICADO;CIENCIAS NATURALES;REGION METROPOLITANA;PERSONA NATURAL;NO APLICA;MUJER;2014;RM
NCN13_004;SUBDIRECCION DE CENTROS E INVESTIGACION ASOCIATIVA;MILENIO;NUCLEO MILENIO EN CIENCIAS NATURALES Y EXACTAS;CONCURSO DE PROYECTOS PARA NUCLEOS MILENIO EN CIENCIAS NATURALES Y SOCIALES;NO ADJUDICADO;CIENCIAS NATURALES;REGION METROPOLITANA;PERSONA NATURAL;NO APLICA;MUJER;2014;RM
NCN13_006;SUBDIRECCION DE CENTROS E INVESTIGACION ASOCIATIVA;MILENIO;NUCLEO MILENIO EN CIENCIAS NATURALES Y EXACTAS;CONCURSO DE PROYECTOS PARA NUCLEOS MILENIO EN CIENCIAS NATURALES Y SOCIALES;NO ADJUDICADO;CIENCIAS NATURALES;REGION METROPOLITANA;PERSONA NATURAL;NO APLICA;HOMBRE;2014;RM
NCN13_009;SUBDIRECCION DE CENTROS E INVESTIGACION ASOCIATIVA;MILENIO;NUCLEO MILENIO EN CIENCIAS NATURALES Y EXACTAS;CONCURSO DE PROYECTOS PARA NUCLEOS MILENIO EN CIENCIAS NATURALES Y SOCIALES;NO ADJUDICADO;MEDICINA Y CIENCIAS DE LA SALUD;REGION METROPOLITANA;PERSONA NATURAL;NO APLICA;HOMBRE;2014;RM
NCN13_011;SUBDIRECCION DE CENTROS E INVESTIGACION ASOCIATIVA;MILENIO;NUCLEO MILENIO EN CIENCIAS NATURALES Y EXACTAS;CONCURSO DE PROYECTOS PARA NUCLEOS MILENIO EN CIENCIAS NATURALES Y SOCIALES;ADJUDICADO;CIENCIAS NATURALES;REGION METROPOLITANA;PERSONA NATURAL;NO APLICA;HOMBRE;2014;RM
NCN13_012;SUBDIRECCION DE CENTROS E INVESTIGACION ASOCIATIVA;MILENIO;NUCLEO MILENIO EN CIENCIAS NATURALES Y EXACTAS;CONCURSO DE PROYECTOS PARA NUCLEOS MILENIO EN CIENCIAS NATURALES Y SOCIALES;NO ADJUDICADO;CIENCIAS NATURALES;REGION METROPOLITANA;PERSONA NATURAL;NO APLICA;HOMBRE;2014;RM
